"lambda","q","n","W","p_val","skewness","kurt","bias"
0.5,2,3,0.924069070828243,1.08783421368109e-44,1.60944125687872,13.0912234156488,0.703345476322883
0.5,2,4,0.941756458722548,1.50282292840739e-40,1.26706656730664,8.3141535103043,0.701939680688836
0.5,2,5,0.932230374291858,6.87859113544974e-43,1.48481404921079,11.5407568777436,0.711309323614078
0.5,2,6,0.963102603895635,6.51996771907716e-34,0.904082911899685,5.23848676176997,0.692666983338727
0.5,2,7,0.971468506273344,1.9070197801586e-30,0.785852209191875,4.88189425194248,0.705706082452884
0.5,2,8,0.964652898227449,2.54984897046062e-33,0.880350924177258,5.11132029198226,0.7094450673164
0.5,2,9,0.97658045547562,6.43563674853559e-28,0.666683271517457,4.10379830635509,0.709756220666329
0.5,2,10,0.957490747865705,6.63635022310538e-36,0.984559165534587,5.60270830681085,0.708010832526567
0.5,2,11,0.972735685667298,7.45316130773902e-30,0.75346661677531,4.53590308869698,0.716969250500463
0.5,2,12,0.975098981373949,1.08525046656068e-28,0.712405751936833,4.25150729746398,0.698974428042261
0.5,2,13,0.962705940021194,4.63288925818434e-34,0.988794375056967,7.88426882750223,0.703603758679892
0.5,2,14,0.935388790548455,3.81879628492091e-42,1.57320905151267,16.1374150024426,0.707556265268582
0.5,2,15,0.961103185897129,1.19842655027524e-34,1.04510873014861,9.30123545081459,0.715395241209596
0.5,2,16,0.973677325774149,2.11905876171429e-29,0.768232232714469,5.87406942315622,0.705791189253913
0.5,2,17,0.978977989844256,1.38881467082665e-26,0.651150249417326,4.41999314405541,0.707986031481924
0.5,2,18,0.980592652386505,1.28100335014581e-25,0.626260107241699,4.26819986813309,0.710841619552211
0.5,2,19,0.981116335613973,2.71313011317318e-25,0.62071718901192,4.71373420235827,0.710965054237293
0.5,2,20,0.984945749302935,1.11817750325176e-22,0.542377576923525,3.8759101437488,0.709922328347368
0.5,2,21,0.968128090161538,6.48600926967618e-32,0.866133651283251,6.32687671340574,0.71067440003301
0.5,2,22,0.988395539481891,7.31269425840402e-20,0.460594940256966,3.50757918778323,0.711565821704129
0.5,2,23,0.98814848415911,4.4018798431558e-20,0.474963798760098,3.70283793876762,0.704539494275212
0.5,2,24,0.980619775792131,1.33127409800742e-25,0.626153101632476,4.19984453320231,0.70664550392366
0.5,2,25,0.985529003325191,3.08226842578861e-22,0.527696279243039,3.79216414524646,0.708716959347589
0.5,2,26,0.98020744401006,7.4474552401932e-26,0.637335813123152,5.21733443284786,0.706441796801016
0.5,2,27,0.986822678475311,3.26649403725243e-21,0.494065685943957,4.21900217843923,0.70435496553136
0.5,2,28,0.988193350193997,4.82418482842336e-20,0.468263900274607,3.60904397712172,0.703027723794427
0.5,2,29,0.983803763655853,1.66516909678476e-23,0.555380358383483,4.14192193575543,0.709654122313029
0.5,2,30,0.986858209493693,3.49345477345667e-21,0.500772958855194,3.91849243953696,0.701706850568702
0.5,10,1,0.969287920937927,2.03075483280829e-31,0.714211610747751,3.51518309477972,0.589639704016997
0.5,10,2,0.979611000845112,3.26607706334777e-26,0.614974411689617,3.63691154413191,0.593995143574166
0.5,10,3,0.98664622242196,2.34444924514041e-21,0.489675458590171,3.37117969965479,0.592571882409083
0.5,10,4,0.987904156398573,2.68445138920009e-20,0.466829105015448,3.34942187920109,0.598450596118676
0.5,10,5,0.989484732732696,7.55110575953285e-19,0.419899467740414,3.14754199162373,0.575255255792025
0.5,10,6,0.993713579667885,5.06888910923537e-14,0.322363747292688,3.06961221265863,0.580805803508014
0.5,10,7,0.99041420723839,6.36708698408697e-18,0.418767910576722,3.53539873335929,0.584969416555819
0.5,10,8,0.995773228063503,7.8948895035022e-11,0.270092548550469,3.14135369477634,0.582326230254617
0.5,10,9,0.99368870558004,4.68629015930446e-14,0.329541779908043,3.13309178761302,0.582162587159583
0.5,10,10,0.996802689150458,7.34495047864289e-09,0.223694600111372,3.04022277535924,0.581495038232529
0.5,10,11,0.995168394634008,7.47119478277842e-12,0.29239622995755,3.28675179659744,0.593845842640386
0.5,10,12,0.996552525819575,2.27553704499898e-09,0.24166639398025,3.07188077926176,0.582838294299878
0.5,10,13,0.997639354057173,5.60449004834428e-07,0.192917752994829,3.10943610953153,0.585032783579856
0.5,10,14,0.997817000166257,1.55171881444943e-06,0.184131575277479,2.98036903508445,0.589687325561522
0.5,10,15,0.997353997822073,1.17956716699577e-07,0.19564713438252,3.12086091151064,0.589632771211135
0.5,10,16,0.99710666832018,3.27643562126744e-08,0.209000133350566,2.97399470707319,0.58772337281881
0.5,10,17,0.996294196674018,7.13505565513493e-10,0.245331334836805,3.08318642246304,0.585074123494576
0.5,10,18,0.99780879689845,1.47914969849944e-06,0.185500238003046,3.01171544143712,0.592273511436758
0.5,10,19,0.998241464502075,2.0970024268136e-05,0.152033185054338,2.892366246793,0.585927524065981
0.5,10,20,0.997902008728916,2.56214853322402e-06,0.18373109068842,3.09447433187352,0.585871810992901
0.5,10,21,0.997608555638419,4.71577166409211e-07,0.194955639156153,3.06483054984063,0.585979170882856
0.5,10,22,0.998379128316977,5.16656684526736e-05,0.159533360224049,3.03679553844356,0.585029753333524
0.5,10,23,0.997804571553969,1.44315375059557e-06,0.186132534147715,3.12559965345685,0.586322111758939
0.5,10,24,0.99865643210668,0.000349076942834372,0.137578342863473,2.97883551085733,0.583819656561139
0.5,10,25,0.999153302665023,0.0146748517548532,0.104438915199617,3.0091363526612,0.584946458340934
0.5,10,26,0.995926264547092,1.4807686846503e-10,0.267358435629702,3.16195905705431,0.590702703886494
0.5,10,27,0.998900324108811,0.00208696932306303,0.126358681570127,3.03045287925576,0.585479359156405
0.5,10,28,0.996976697377925,1.71133576607112e-08,0.221514278267312,3.01846210756699,0.589330456819596
0.5,10,29,0.998489523142333,0.000108845504426148,0.152836874371008,3.01218948328624,0.583159956349033
0.5,10,30,0.998311852711916,3.31287577204258e-05,0.162133892391804,2.98341251797656,0.585547984691
0.5,100,1,0.966202312283491,1.04508334646474e-32,0.711471497090183,3.32892352882397,0.569974716170555
0.5,100,2,0.984738050699825,7.84741793746457e-23,0.503388370550161,3.22628641342905,0.570638634656712
0.5,100,3,0.98911695444041,3.3698735763083e-19,0.423700914842872,3.13324361928723,0.566315285995761
0.5,100,4,0.99206170753403,4.09732230290881e-16,0.375471857418791,3.20689298677891,0.562475585496951
0.5,100,5,0.994842163035586,2.25984082753404e-12,0.287137238687811,3.0065265565904,0.557938508360983
0.5,100,6,0.996306022968438,7.51623524826024e-10,0.244999103054404,3.01800037981126,0.55675410050543
0.5,100,7,0.995294614398923,1.20287279429694e-11,0.281633079981637,3.10857654535306,0.564526959455916
0.5,100,8,0.994976698571282,3.67833855491283e-12,0.291953413521056,3.14149280692069,0.56225012215441
0.5,100,9,0.997349904848815,1.15424146363897e-07,0.193986120512324,2.90966527620317,0.571866766295822
0.5,100,10,0.997702143010819,7.99704944070614e-07,0.182390976525983,2.94342254975286,0.564539230930378
0.5,100,11,0.997496263289597,2.53633713795476e-07,0.202692348631478,3.07229605941273,0.565801269055187
0.5,100,12,0.995737107744913,6.81956007087363e-11,0.267251741159825,3.08932409512472,0.565981441598899
0.5,100,13,0.996489881288392,1.70994149438707e-09,0.235587141730317,3.05866201066155,0.566798681640909
0.5,100,14,0.996738329162763,5.40708060620803e-09,0.228152140554367,3.24304435489912,0.565881906591213
0.5,100,15,0.997264416971758,7.3645635008569e-08,0.204601650286601,3.01667609963864,0.567625567403369
0.5,100,16,0.998052346591736,6.36965191343662e-06,0.167525142060228,2.95846916490412,0.566963215904725
0.5,100,17,0.99827467580494,2.59949958826501e-05,0.155124126448759,2.90899104195345,0.565435914325085
0.5,100,18,0.99703260014193,2.2585333842791e-08,0.217597805290475,3.15694938806754,0.565878157868647
0.5,100,19,0.999214649782156,0.0237728237460869,0.0882371803548421,2.95056641303457,0.564933507877554
0.5,100,20,0.998652482147517,0.00033939504361686,0.145580953406984,3.03117754491928,0.562850310724034
0.5,100,21,0.998388883927128,5.51379301463152e-05,0.155218850616062,2.96998962974949,0.564838846393562
0.5,100,22,0.999148787171926,0.0141640187987653,0.104488659967779,3.02545470748743,0.565792167353644
0.5,100,23,0.998381117999626,5.23549755285107e-05,0.157654898240858,3.04252745075758,0.565097309557436
0.5,100,24,0.99845721226556,8.73358218968687e-05,0.153652609669336,2.98585891156396,0.565605939154518
0.5,100,25,0.998839994200465,0.00132857029559022,0.0908850783574166,2.83380794615192,0.564350287392975
0.5,100,26,0.998486520287949,0.000106633161675394,0.148410933176181,3.05180095544953,0.566048757799996
0.5,100,27,0.997890680848692,2.39521206216984e-06,0.186733407231867,3.12460359914857,0.565012022617648
0.5,100,28,0.998095063854478,8.29863886719493e-06,0.149509383086361,2.87809238274629,0.565284020217047
0.5,100,29,0.997653647805493,6.074386334045e-07,0.19628054259607,3.12708122202463,0.565940739104432
0.5,100,30,0.999059210730583,0.00703934164157636,0.118982074943576,3.0541529434347,0.563481935074818
0.99,0.5,1,0.00849199805128253,1.19068734051182e-95,66.6090195647619,4592.9993748327,18.2973299524017
0.99,0.5,2,0.00865093718519672,1.20113351970145e-95,63.5299881571397,4260.85104689772,21.9735947442699
0.99,0.5,3,0.00923028109353541,1.24000528846788e-95,63.8953505934755,4281.70474571705,17.1312259287322
0.99,0.5,4,0.100709067442234,2.35306863174972e-93,21.2157441703233,617.15885359435,7.94844635126972
0.99,0.5,5,0.0278218218695137,3.47621549033127e-95,43.7232209482039,2207.78656096958,12.1802757188953
0.99,0.5,6,0.0394591712373229,6.68581911487182e-95,39.6208799405241,1871.08555486666,10.3129664047864
0.99,0.5,7,0.0274687248724669,3.40827567890745e-95,37.9034906947897,1558.06773717495,12.6210015305254
0.99,0.5,8,0.0702678571255445,3.90765582303171e-94,24.9382121857468,722.594776963158,10.1420609098741
0.99,0.5,9,0.0188074461228072,2.10433812303831e-95,57.8821305706442,3679.27698356268,13.0137117026387
0.99,0.5,10,0.0132912044545781,1.55088607839447e-95,59.1403083934188,3745.94388454162,14.8996276737984
0.99,0.5,11,0.0135763999826451,1.5754921299879e-95,52.8289944830688,2967.7268292744,13.8978736948278
0.99,0.5,12,0.119939861563967,7.51906357342599e-93,24.2613111108679,812.328622815184,8.42922385583241
0.99,0.5,13,0.0588136192737394,2.01506786746322e-94,36.8726891556892,1734.91451966596,9.16473072163225
0.99,0.5,14,0.124655723595249,1.0031216383712e-92,22.044783540698,672.662430247547,9.03068126114418
0.99,0.5,15,0.0106792641949567,1.34291961906499e-95,59.3248198293768,3769.73136528194,17.3781826795519
0.99,0.5,16,0.00374716169565847,9.17893452081812e-96,70.5492551087219,4984.54906039064,52.3886684964065
0.99,0.5,17,0.0872777224050191,1.05879012536905e-93,20.3383223436953,494.317346482843,10.8567416771616
0.99,0.5,18,0.070180574526984,3.88788032916654e-94,37.1853098193006,1793.05372062315,9.08773462991914
0.99,0.5,19,0.00536298373520616,1.00281911183161e-95,70.1732193644826,4948.54919037285,21.5372213437118
0.99,0.5,20,0.0538811863929036,1.51835080933384e-94,26.2430247411301,777.576842132226,12.5134460377351
0.99,0.5,21,0.0385411267614338,6.34801306805129e-95,35.8667293919873,1475.51872082844,12.6225210546783
0.99,0.5,22,0.0184007308792602,2.05741263234708e-95,57.6256279830664,3627.25833050457,13.8509637487425
0.99,0.5,23,0.018242191560956,2.03941013288696e-95,63.8176472790064,4322.39032814767,12.6937834039468
0.99,0.5,24,0.0123944139131422,1.4760274465692e-95,65.1723442909646,4443.68546915474,12.9602945533123
0.99,0.5,25,0.0212593750743127,2.41121400638804e-95,44.4149220760768,2253.18979694339,15.5753116237125
0.99,0.5,26,0.0166802870017169,1.8703829279334e-95,60.3704412604123,3924.23041021995,12.4209616221751
0.99,0.5,27,0.0172742947723897,1.932921251822e-95,56.6396686507457,3480.76337178157,12.68414666122
0.99,0.5,28,0.0446898826646037,8.99099397315389e-95,43.4146285667993,2327.36457425653,11.0428349192166
0.99,0.5,29,0.00639925082856585,1.06144540723491e-95,63.0640563790824,4164.09027208472,33.8343477453759
0.99,0.5,30,0.0189652246153114,2.12283356770486e-95,57.5394587136574,3695.20540844768,15.2808488166002
0.99,2,1,0.767928491594827,1.97343762643346e-64,3.15599614987572,26.1883619004525,1.39876067341305
0.99,2,2,0.862255911000147,9.44762012582178e-55,1.95184264445908,10.4627868638952,1.40445533915018
0.99,2,3,0.864789814347519,2.01803639958024e-54,2.34967751118234,18.5388927750636,1.37085600753595
0.99,2,4,0.889563243988097,6.77930112343786e-51,1.90450735176838,12.7609808686975,1.40593783427896
0.99,2,5,0.93479388122703,2.75100523236098e-42,1.23357787372417,6.38738363206526,1.40720675371861
0.99,2,6,0.925737137857213,2.46261556376708e-44,1.34288855958724,6.76470038459602,1.39278888317173
0.99,2,7,0.937653052319656,1.36121984441554e-41,1.30639914952875,8.52840112393612,1.38869579590188
0.99,2,8,0.944632287790879,8.78417232228227e-40,1.14001704640683,6.1674299300315,1.40746501681249
0.99,2,9,0.956113755632537,2.3179952650366e-36,0.980123172068902,5.15974032337517,1.39042561510638
0.99,2,10,0.948072845117331,8.02143377141222e-39,1.18265431281133,8.01908622374997,1.40066724935687
0.99,2,11,0.960732002337587,8.81733255633216e-35,0.900259513358067,4.63717227070093,1.40092766593646
0.99,2,12,0.94933406670705,1.8584540104175e-38,1.10877230868816,6.37836598534479,1.40571336721124
0.99,2,13,0.961094745867684,1.19006284757388e-34,0.90463326546264,4.72316501226463,1.39763872041688
0.99,2,14,0.957362558346891,6.01051258973393e-36,0.988754159791167,5.60486657452523,1.39722646983133
0.99,2,15,0.964239179535615,1.76398954703543e-33,0.891562783398183,5.27486343267586,1.41080970073725
0.99,2,16,0.964285447942197,1.837889610686e-33,0.897078806154292,5.39238368462761,1.39392046121138
0.99,2,17,0.973558359128326,1.85407220199807e-29,0.722866046513887,4.07693484484859,1.39948990454029
0.99,2,18,0.969873953330616,3.6615617742311e-31,0.790576173037609,4.49011822850642,1.40780694277933
0.99,2,19,0.967366039680827,3.11812661026743e-32,0.842642067501973,4.96289548583567,1.40521306219117
0.99,2,20,0.97026913896504,5.47638983464987e-31,0.780551000054531,4.35622741429116,1.40091959767554
0.99,2,21,0.977657377585272,2.47926085893113e-27,0.668867407312237,4.09087357034876,1.40363477999031
0.99,2,22,0.970403875449513,6.28800761053317e-31,0.823524519004174,5.71398163578034,1.3973725152766
0.99,2,23,0.979545397599928,2.98631876612901e-26,0.625137174498685,3.75539942752173,1.39457693358294
0.99,2,24,0.971234089750918,1.48963582861237e-30,0.774648963561347,4.64355582328366,1.40212357257251
0.99,2,25,0.976648981957457,7.00235539735543e-28,0.687444630592842,4.31980701440895,1.40267700331023
0.99,2,26,0.979342433846905,2.26678751581504e-26,0.637738538225684,4.21717929444619,1.39103863228693
0.99,2,27,0.973332774262543,1.44100406323171e-29,0.742611226816275,4.38060099374029,1.39653060362524
0.99,2,28,0.976286353860227,4.48961507666163e-28,0.703989272397714,4.57332830643212,1.39921379202377
0.99,2,29,0.984601638796031,6.23105567165049e-23,0.543129603305078,3.72665782382827,1.39651173086067
0.99,2,30,0.976107254497441,3.61161048539071e-28,0.706723477395672,4.67101494277444,1.39824616431962
0.99,10,1,0.911665994934494,3.80726127360087e-47,1.18441365191064,4.66298168253933,1.14591218166722
0.99,10,2,0.95773857163119,8.04240632740802e-36,0.823929532431187,3.74763516555481,1.15843833861484
0.99,10,3,0.974560972609591,5.80097470213076e-29,0.671841540359797,3.67316845721997,1.15847471077925
0.99,10,4,0.978807944648035,1.10744929393195e-26,0.620303230928041,3.63372349915539,1.15890823544315
0.99,10,5,0.984657685683322,6.84914762957212e-23,0.5079517793807,3.24201582018275,1.15822309168211
0.99,10,6,0.987974127115205,3.09060718431474e-20,0.45850037307122,3.27029620019411,1.1623293247837
0.99,10,7,0.991415750252027,7.49863253283269e-17,0.371286337740131,3.04439479255906,1.16276949066035
0.99,10,8,0.991839709493396,2.26222455973603e-16,0.36941825890072,3.11591093922142,1.15813516222092
0.99,10,9,0.988736552878724,1.49260592060739e-19,0.455223323118788,3.63965619095157,1.16058355344937
0.99,10,10,0.991815027235214,2.11910763157797e-16,0.361001974607713,3.05698559285874,1.17005156435813
0.99,10,11,0.989330462547914,5.37017191937018e-19,0.428266656231331,3.19274121652134,1.16123477868193
0.99,10,12,0.993136367037851,8.62746659080984e-15,0.328294938219123,2.99017630138587,1.16862105491379
0.99,10,13,0.995430488781279,2.02660932704992e-11,0.278807972767094,3.1218482563275,1.16244622500024
0.99,10,14,0.994030130357077,1.40159299491025e-13,0.316622238722661,3.09021472151117,1.15961791571334
0.99,10,15,0.993885634090331,8.7727367848058e-14,0.313438221950754,3.02737262072884,1.16435817304486
0.99,10,16,0.995163240089461,7.32851197311842e-12,0.282609785791845,3.03454837528668,1.15603067700192
0.99,10,17,0.993822410028585,7.16292828197084e-14,0.327803061097028,3.14454607034512,1.15953347858372
0.99,10,18,0.996461623038947,1.50459224870777e-09,0.236126853247376,3.0326159866619,1.15836908162141
0.99,10,19,0.99409747247402,1.74806296132046e-13,0.320775404321427,3.19543007951703,1.15891153101973
0.99,10,20,0.996118913516502,3.33624266669574e-10,0.259903399247007,3.12350442517516,1.15720517666955
0.99,10,21,0.997473085540347,2.23555098954637e-07,0.20689302292508,3.07616080763664,1.16334639641363
0.99,10,22,0.996351870203862,9.20511775653502e-10,0.240687643417129,3.04125288654075,1.1557248048095
0.99,10,23,0.996943561357063,1.45376314271916e-08,0.222637777730849,3.04694764464354,1.16076394126543
0.99,10,24,0.996745060546513,5.58221056789802e-09,0.233018807178924,3.04620493398527,1.16041954994399
0.99,10,25,0.997394486573989,1.46346255547938e-07,0.1922699107259,2.92221328908447,1.16585196822668
0.99,10,26,0.996442126569157,1.37795147575206e-09,0.236381564609997,2.95979179962498,1.15980430149767
0.99,10,27,0.997872800371185,2.15431107901555e-06,0.169354729174934,2.96943107429713,1.15887989914894
0.99,10,28,0.997240574821172,6.50577688976812e-08,0.206619513605254,3.11872282967167,1.1648432147597
0.99,10,29,0.997850439086963,1.88796363453038e-06,0.188570103110649,3.07628481637301,1.16147160012648
0.99,10,30,0.998093554281019,8.22105035183466e-06,0.173263588281087,3.00509718241147,1.1608923662999
0.99,100,1,0.929850772921874,1.97235546850026e-43,0.966412995509481,3.82622567968812,1.12895313041372
0.99,100,2,0.969635682667694,2.87816059200554e-31,0.655615976741911,3.26830671436488,1.12703360702246
0.99,100,3,0.973451937677878,1.64587991404336e-29,0.691079255732269,3.76466139250779,1.12187245318507
0.99,100,4,0.986170456140919,9.73770009481917e-22,0.470672276188777,3.18651553073712,1.12633246443906
0.99,100,5,0.987094424472055,5.47863686186024e-21,0.468619455699313,3.28306491510325,1.13438092975232
0.99,100,6,0.989424629757639,6.60936465580058e-19,0.422405143189925,3.25453182647235,1.12078157964583
0.99,100,7,0.990899766365707,2.05557700814943e-17,0.383691620311994,3.05161810397421,1.11425583270317
0.99,100,8,0.991343678170042,6.23869150818693e-17,0.380377734635922,3.12070354854451,1.12268674922463
0.99,100,9,0.9918423308137,2.27799878645079e-16,0.371269224043305,3.19559384801783,1.12787996676498
0.99,100,10,0.991376649589309,6.78552587202279e-17,0.394803268809079,3.28987886793504,1.12215712807086
0.99,100,11,0.994829563040884,2.15994588846466e-12,0.293610229966036,3.08565137168467,1.12116749004196
0.99,100,12,0.993937174169215,1.03598052331091e-13,0.317172564564015,3.09029226597638,1.12820909250868
0.99,100,13,0.995512354439848,2.78797948875109e-11,0.24864686824934,2.88593616866748,1.12358889120633
0.99,100,14,0.996293770860146,7.12171056009246e-10,0.238124336938463,2.992682945064,1.11819527970675
0.99,100,15,0.996671496477055,3.94810024168963e-09,0.234880555623536,3.05889693311193,1.12252623527295
0.99,100,16,0.996800052569389,7.25286898766296e-09,0.230619911501107,3.07671241500906,1.1185544523374
0.99,100,17,0.996000056955058,2.01561236348771e-10,0.246746157997009,2.9529164009048,1.12446435811321
0.99,100,18,0.99755097382598,3.42494053159377e-07,0.190102459375361,2.97840279221994,1.11881645772651
0.99,100,19,0.996978550763153,1.72707109618071e-08,0.219683169358738,3.00306222706728,1.12494165117151
0.99,100,20,0.99719059225934,5.02589809430376e-08,0.217807314285991,3.0948056604752,1.12247009782797
0.99,100,21,0.997756227519569,1.09042425116065e-06,0.180608422692956,2.92902415068035,1.11977863149578
0.99,100,22,0.996453560001406,1.45081539760128e-09,0.237718322556888,3.04684758672084,1.12023531213761
0.99,100,23,0.997635162034234,5.47395649399844e-07,0.198809066957734,3.09719931017547,1.1187988121845
0.99,100,24,0.995813597585135,9.30697455247501e-11,0.255959299791327,2.98147960871045,1.12795888933549
0.99,100,25,0.997794849793499,1.36374293770488e-06,0.176871876399011,2.94518951384767,1.12446683248547
0.99,100,26,0.997149671838759,4.07609805729803e-08,0.1975636038792,2.90842666795952,1.12350074679349
0.99,100,27,0.997705288222591,8.14175828331362e-07,0.190714279431434,3.15410194780017,1.12539575810341
0.99,100,28,0.997484285683929,2.3759862070014e-07,0.203201321669606,3.0786939259086,1.12108496518701
0.99,100,29,0.997980204278386,4.09858221878562e-06,0.17329508833064,2.94467121013513,1.1217666777439
0.99,100,30,0.998233777404021,1.99577284934385e-05,0.16756273875039,3.03292403151405,1.12385253846468
